,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,CantonAbbreviation,CantonName,Citizenship,CouncilAbbreviation,CouncilName,DateElection_at,DateJoining_at,DateLeaving_at,DateOath_at,DateOfBirth_at,DateOfDeath_at,DateResignation_at,FirstName,Gender,ID,LastName,Mandates,MaritalStatus,MilitaryRank,NumberOfChildren,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,PartyAbbreviation,PartyName,PersonIdCode
250,false,,,,,TI,Tessin,Sala Capriasca (TI),CN,Conseil national,1993-11-29,1993-11-29,1995-12-03,1993-11-29,1949-04-02,2016-06-25,1995-12-03,Mimi,f,258,Lepori Bonetti,,,,,,,,,,,2345.0
251,false,,,,,SG,St-Gall,Nesslau (SG),CN,Conseil national,1984-06-04,1984-06-05,1991-11-24,1984-06-05,1925-09-28,,1991-11-24,Walter,m,259,Zwingli,,,,,,,,,,,2198.0
252,false,,,,,BS,Bâle-Ville,Thal (SG),CN,Conseil national,1990-02-05,1990-02-05,1991-11-24,1990-02-05,1956-12-14,,1991-11-24,Thomas,m,260,Baerlocher,,,,,,,,,,,2252.0
253,false,,,,Lausanne,VD,Vaud,Vinzel (VD),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1938-01-18,,1999-12-05,Roland,m,261,Ostermann,Conseil communal dépuis 1984,marié(e),Appointé,2.0,,,,,PES,Parti écologiste suisse,2346.0
254,false,,Präsident der SVP Kanton Bern seit Februar 2000,,Berne,BE,Berne,"Nennigkofen (SO),Lüterkofen-Ichertswil (SO)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1943-07-26,,2007-12-02,Hermann,m,264,Weyeneth,"Exekutive der Gemeinde: Gemeinderat von 1978 bis 1981, Gemeinderatspräsident von 1982 bis 1985; Legislative des Kantons: Grosrat des Kantons Bern von 1979 bis 1994",veuf/veuve,,4.0,,,,,,,2347.0
255,false,,,,,GE,Genève,Meyrin (GE),CN,Conseil national,1994-09-19,1994-09-19,1995-12-03,1994-09-19,1959-02-11,,1995-12-03,Fabienne,f,265,Bugnon,,,,,,,,,,,2350.0
256,false,,,,,BS,Bâle-Ville,"Bâle (BS),Cudrefin (VD),Neuchâtel (NE),Moudon (VD),Faoug (VD)",CN,Conseil national,1991-10-20,1994-09-19,1995-12-03,1994-09-19,1944-09-21,2003-03-15,1995-12-03,Stefan,m,266,Cornaz,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2349.0
257,false,Präsident Kantonal-Bernischer Gewerbeverband,,,Rüti b. Büren,BE,Berne,Attiswil (BE),CF,Conseil fédéral,2000-12-06,2000-12-06,2008-12-31,2000-12-06,1947-01-08,,2008-12-31,Samuel,m,267,Schmid,"Gemeinderat von 1971 bis 1982, Gemeindepräsident von 1973 bis 1982, Grossrat von 1982 bis 1993",marié(e),,3.0,,,,,PBD,Parti bourgeois-démocratique suisse,2348.0
258,false,,,,Langnau im Emmental,BE,Berne,Eggiwil (BE),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1946-05-16,,2011-12-04,Simon,m,268,Schenk,,marié(e),,3.0,,,,,UDC,Union Démocratique du Centre,2351.0
259,false,,,,Berne,BE,Berne,Wileroltigen (BE),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1951-11-05,,2003-11-30,Stephanie,f,269,Baumann,Grossrat BE von 1986 bis 1994,marié(e),,2.0,,,,,,,2352.0
260,false,,,,,BE,Berne,Arni (BE),CN,Conseil national,1994-12-12,1994-12-12,1995-12-03,1994-12-12,1945-12-03,,1995-12-03,Verena,f,271,Singeisen,,,,,,,,,,,2353.0
261,false,,,,Coire,GR,Grisons,"Trimmis (GR),Coire (GR)",CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1960-03-14,,2011-12-04,Brigitta M.,f,273,Gadient,,célibataire,,,,,,,PBD,Parti bourgeois-démocratique suisse,2354.0
262,false,,,,,JU,Jura,Buix (JU),CE,Conseil des Etats,1995-01-23,1995-01-23,1995-12-03,1995-01-23,1939-07-31,,1995-12-03,Marie-Madeleine,f,274,Prongué,,,,,,,,,,,2355.0
263,false,,Präsident CVP Graubünden seit Januar 1998,,Coire,GR,Grisons,Disentis/Mustér (GR),CE,Conseil des Etats,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1944-09-02,,2011-12-04,Theo,m,275,Maissen,Exekutive der Gemeinde (Gemeindepräsident): von Mai 1974 bis April 1984; Legislative des Kantons (Grossrat): von Mai 1985 bis Dezember 1994,marié(e),Chauffeur véhicule artillerie,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2359.0
264,false,,,,Vnà,GR,Grisons,"Eschenbach (SG),Ramosch (GR)",CE,Conseil des Etats,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1943-03-07,,2011-12-04,Christoffel,m,276,Brändli,Legislative der Gemeinde (Gemeinderat) von 1969 bis 1983; Exekutive der Gemeinde (Gemeindepräsident) von 1979 bis 1983; Legislative des Kantons (Grosser Rat) 1971 bis 1983; Exekutive des Kantons Graubünden (Regierungsrat) von 1983 bis 1995,marié(e),,3.0,,,,,UDC,Union Démocratique du Centre,2357.0
265,false,Präsident der Parlamentarischen Gruppe Glasfasernetz Schweiz,Präsident CVP Gemeinde Hünenberg: von März 1987 bis Februar 1991,,Winterthur,ZG,Zoug,"Hünenberg (ZG),Romoos (LU)",CE,Conseil des Etats,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1952-06-21,,2015-11-29,Peter,m,277,Bieri,Gemeinderat: von Januar 1987 bis Dezember 1994,marié(e),Major,4.0,,,,,PDC,Parti démocrate-chrétien suisse,2356.0
266,false,,,,,JU,Jura,Glovelier (JU),CE,Conseil des Etats,1995-01-23,1995-01-23,1995-12-03,1995-01-23,1934-06-12,,1995-12-03,Nicolas,m,278,Carnat,,,,,,,,,,,2358.0
267,false,,Presidente del partito Lega dei Ticinesi,,Lugano,TI,Tessin,Sonvico (TI),CN,Conseil national,1999-10-24,1999-12-06,2003-11-30,1999-12-06,1945-04-10,2013-03-07,2003-11-30,Giuliano,m,279,Bignasca,,célibataire,,1.0,,,,,Lega,Lega dei Ticinesi,2360.0
268,false,,Präsidentin der FDP Schweiz vom Januar 2003 bis April 2004,,Berne,VD,Vaud,Romanel-sur-Morges (VD),CE,Conseil des Etats,2003-11-09,2003-12-01,2007-12-02,2003-12-01,1941-04-21,2015-08-16,2007-12-02,Christiane,f,280,Langenberger,"Municipale Romanel sur Morges 1987 à 1995, députée VD de 1994 à 1995",marié(e),,2.0,,,,,,,2361.0
269,false,,,,,BE,Berne,Fregiécourt (JU),CN,Conseil national,1995-06-19,1995-06-19,1995-12-03,1995-06-19,1952-10-03,,1995-12-03,Hubert,m,281,Frainier,,,,,,,,,,,2362.0
270,false,,,,,BE,Berne,Seeberg (BE),CN,Conseil national,1987-11-30,1987-11-30,1992-11-30,1987-11-30,1936-09-14,1993-01-18,1992-11-30,Paul,m,282,Luder,,,,,,,,,,,2107.0
271,false,,,,,SG,St-Gall,Schänis (SG),CN,Conseil national,1995-09-18,1995-09-18,1995-12-03,1995-09-18,1945-05-07,,1995-12-03,Barbara,f,293,Eberhard-Halter,,,,,,,,,,,2363.0
272,false,,,,,AG,Argovie,Hunzenschwil (AG),CN,Conseil national,1991-10-20,1995-09-18,1995-12-03,1995-09-18,1935-02-14,2001-10-31,1995-12-03,Rudolf,m,294,Rohr,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2364.0
273,false,Präsidentin des Schweiz. Arbeiterhilfswerks SAH,Stellvertreterin des Ombudsmanns des Kantons Zürich,,Winterthur,ZH,Zurich,"Zurich (ZH),Stäfa (ZH),Bauma (ZH)",CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1952-10-05,,2003-11-30,Regine,f,298,Aeppli,Kantonsrätin von 1987 bis 1996,marié(e),,2.0,,,,,,,2365.0
274,false,,Bezirksrichter seit 1975,,Winterthur,SG,St-Gall,Winterthur (ZH),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1943-04-14,,1999-12-05,Fredi,m,300,Alder,Kantonsrat seit 1988,marié(e),,3.0,,,,,PSS,Parti socialiste suisse,2366.0
275,false,,Co-Präsident SP Kanton Solothurn 1998 bis April 2004,,Bâle,SO,Soleure,Münchenstein (BL),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1949-08-09,,2007-12-02,Boris,m,301,Banga,Gemeinderat und Stadtpräsident seit 1991; Kantonsrat 1989 bis 1995,marié(e),Capitaine,1.0,,,,,,,2367.0
276,false,,,,Aarberg,BE,Berne,Lyss (BE),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1937-07-13,,2003-11-30,Käthi,f,303,Bangerter,"Gemeinderat 1988 bis1992, Grosser Rat 1990 bis 1995",marié(e),,,,,,,,,2368.0
277,false,Vizepräsident der parlamentarischen Gruppe Wirtschaftsraum Rhein-Reuss,,,Zurich,TG,Thurgovie,Flüelen (UR),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1942-12-10,,2011-12-04,J. Alexander,m,304,Baumann,Legislative des Kantons: Grosser Rat Thurgau von 1988 bis 1995,marié(e),Lieutenant-colonel,2.0,,,,,UDC,Union Démocratique du Centre,2369.0
278,true,"Président de l'intergroupe parlementaire Industrie horlogère; Président de l'intergroupe parlementaire Suisse-Vietnam; Président de l'intergroupe parlementaire Suisse-Taiwan; Président de la Commission de l’Education, de la Communication et des Affaires culturelles (CECAC) de l’Assemblée Parlementaire de la Francophonie (APF); Co-président de groupe d'amitié parlementaire Suisse-Roumanie",,,La Chaux-de-Fonds,NE,Neuchâtel,Montignez (JU),CE,Conseil des Etats,2015-10-18,2015-11-30,,2015-11-30,1956-12-01,,,Didier,m,305,Berberat,Législatif communal: depuis mai 1988 jusqu'à juillet 1988; Exécutif communal: depuis mai 2000 jusqu'à mai 2010 (Président: 2005 et 2010); Législatif cantonal: depuis avril 1989 jusqu'à novembre 1995,marié(e),Appointé,3.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2370.0
279,false,Président de la Croix-Rouge du Haut-Léman,Président de différentes associations à buts sociaux et cultures,,Genève 8,VD,Vaud,Langnau im Emmental (BE),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1945-01-15,,1999-12-05,Emmanuella,f,306,Blaser,"conseillère communale de 1981 à 1984, Conseillère municipale de 1985 à 1988, Syndic depuis 1989",marié(e),,2.0,,,,,UDC,Union Démocratique du Centre,2371.0
280,true,,Vizepräsident SVP Schweiz: von Februar 2000 bis Februar 2008; Präsident SVP Kanton St. Gallen: von September 1998 bis Mai 2008; Präsident SVP Schweiz: von März 2008 bis April 2016,,Wattwil,SG,St-Gall,"Hemberg (SG),Ebnat-Kappel (SG)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1974-08-23,,,Toni,m,307,Brunner,,célibataire,Caporal,0.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2372.0
281,false,,,,Thoune,BE,Berne,Lauterbrunnen (BE),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1946-03-06,,1999-12-05,Hansueli,m,308,von Allmen,"Stadtrat 1973 bis 1982, Gemeinderat 1983 bis 1990, Stadtpräsident seit 1991, Grossrat 1986 bis 1991",divorcé(e),,1.0,,,,,PSS,Parti socialiste suisse,2428.0
282,false,,,,Locarno,TI,Tessin,Verscio (TI),CN,Conseil national,2003-10-19,2003-12-01,2007-06-03,2003-12-01,1942-07-03,,2007-06-03,Franco,m,309,Cavalli,"Législatif communal à Verscio, Locarno et Muralto, Législatif cantonal Grand Conseil du Canton Tessin de 1987 à 1995; Président du Groupe socialiste depuis 1999",marié(e),,7.0,,,,,PSS,Parti socialiste suisse,2373.0
283,false,,,,Lausanne,VD,Vaud,Neuchâtel (NE),CN,Conseil national,1995-12-04,1995-12-04,2002-06-03,1995-12-04,1957-03-23,,2002-06-03,Pierre,m,310,Chiffelle,"Cons. communal de 1988 à 1993, Municipalité dés 1994, Grand Conseil de 1992 à 1995",marié(e),,1.0,,,,,PSS,Parti socialiste suisse,2374.0
284,false,,,,Berne,VD,Vaud,"Cortaillod (NE),Langnau im Emmental (BE)",CN,Conseil national,2003-10-19,2003-12-01,2006-12-03,2003-12-01,1941-07-13,,2006-12-03,Yves,m,311,Christen,Conseiller communal: 1977 à 1985; Conseiller municipal: 1985 à 2001; Député: 1981 à 1985; Syndic: 1990 à 2001,marié(e),,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2375.0
285,false,,Nombreuses commissions parlementaires et cantonales,,Fribourg,FR,Fribourg,Montagny-les-Monts (FR),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1937-09-15,,1999-12-05,Rose-Marie,f,312,Ducrot,"Législatif communal Conseillère générale 1978 à 1986, Exécutif communal conseillère communale depuis 1986, depuis 1991 Syndic, Législatif cantonal Députée depuis 1986",marié(e),,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2376.0
286,false,,,,Genève 8,GE,Genève,Soral (GE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1945-07-08,,2007-12-02,John,m,313,Dupraz,Législatif communal juin 1971 - mai 1991; Exécutif communal juin 1971 - mai 1991;  Législatif cantonal octobre 1973 - octobre 1989 et dés octobre 1993,marié(e),,3.0,,,,,,,2377.0
287,false,,Präsident der CVP Schweiz von 1997 bis Mai 2001,,Alpnach,OW,Obwald,Kerns (OW),CN,Conseil national,1995-10-22,1995-12-04,2001-10-05,1995-12-04,1950-11-17,2008-04-19,2001-10-05,Adalbert,m,314,Durrer,"Gemeinderat Alpnach von 1978 bis 1982, Gemeindepräsident Alpnach von 1982 bis 1986, Kantonsrat von 1981 bis 1986, Regierungsrat von 1986 - 1996, Landammann 1993/94 und 1995/96",marié(e),,,,,,,PDC,Parti démocrate-chrétien suisse,2378.0
288,false,,,,Küssnacht am Rigi,SZ,Schwyz,Schwyz (SZ),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1949-08-25,,2003-11-30,Toni,m,315,Eberhard,Kantonsrat von 1992 bis 1995,marié(e),,4.0,,,,,,,2379.0
289,false,Präsidentin der Parlametarischen Gruppe Musik PGM; Präsidentin der Parlamentarischen Gruppe Schweiz-Aserbeidschan; Co-Präsidentin der Parlamentarischen Gruppe Pflege,,,Baden,AG,Argovie,"Riniken (AG),Baden (AG),Mellingen (AG)",CE,Conseil des Etats,2011-11-27,2011-12-05,2015-11-29,2011-12-05,1948-05-29,,2015-11-29,Christine,f,316,Egerszegi-Obrist,Exekutive der Gemeinde: von Januar 1990 bis Dezember 1997; Legislative des Kantons: von April 1989 bis November 1995,veuf/veuve,,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2380.0
290,false,,,,Ibach,AG,Argovie,Muotathal (SZ),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1948-09-25,,2003-11-30,Melchior,m,317,Ehrler,,marié(e),Soldat,3.0,,,,,,,2381.0
291,false,Ehrenpräsident Schweizerischer Gewerbeverband (SGV),Vizepräsident der FDP Stans: von 1964 bis 2001,,Lucerne,NW,Nidwald,Stansstad (NW),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1940-01-26,,2011-12-04,Edi,m,318,Engelberger,"Exekutive der Gemeinde: Gemeinderat in Stans von April 1972 bis April 1982, Gemeindepräsident in Stans von April 1978 bis 1982; Legislative des Kantons: Landrat  von Mai 1974 bis Juni 1982, Landrats-Vizepräsident  von Juni 1981 bis Juni 1982; Exekutive des Kantons: Regierungsrat von April 1982 bis April 1996, Landammann 1991/1993/1995",marié(e),Colonel,3.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2382.0
292,false,,,,Berg am Irchel,ZH,Zurich,Berg am Irchel (ZH),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1947-01-14,,2015-11-29,Hans,m,319,Fehr,Exekutive der Gemeinde Eglisau (Gemeinderat): von 1982 bis 1986; Legislative des Kantons (Kantonsrat): von 1991 bis 1996,marié(e),Lieutenant-colonel,2.0,,,,,UDC,Union Démocratique du Centre,2383.0
293,false,Président ESS de Nendaz,,,Salins,VS,Valais,Salins (VS),CN,Conseil national,1995-12-04,1995-12-04,1998-09-27,1995-12-04,1945-05-17,,1998-09-27,Jean-Jérôme,m,320,Filliez,Exécutif communal Conseiller de 1988 à 1992; Président depuis 1993,marié(e),Caporal,2.0,,,,,,,2384.0
294,true,Früher verschiedene Tätigkeiten im sportlichen Bereich,,,Muotathal,SZ,Schwyz,Muotathal (SZ),CE,Conseil des Etats,2015-10-18,2015-11-30,,2015-11-30,1952-12-11,,,Peter,m,321,Föhn,,marié(e),Appointé,4.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2385.0
295,false,,,,Altstätten,AR,Appenzell Rh.-Ext.,Altstätten (SG),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1946-06-08,,2003-11-30,Jakob,m,322,Freund,Gemeinderat von 1978 bis 1988,marié(e),,4.0,,,,,,,2386.0
296,false,,,,New York,GE,Genève,Vallorbe (VD),CN,Conseil national,1995-10-22,1995-12-04,2003-11-30,1995-12-04,1941-07-26,,2003-11-30,Christian,m,323,Grobet,"Législatif communal Ville de Genève de 1967 à 1969, Législatif cantonal de 1969 à 1981, Exécutif cantonal de 1981 à 1993, Législatif cantonal depuis 1993",marié(e),,,,,,,,,2387.0
297,false,,Präsident SP Thurgau von 1980 bis 1984,,Flawil,TG,Thurgovie,Sitterdorf (TG),CN,Conseil national,2003-10-19,2003-12-01,2005-05-06,2003-12-01,1946-03-01,2005-05-06,2005-05-06,Jost,m,324,Gross,Exekutive der Gemeinde: Steckborn/TG von 1979 bis 1987; Legislative des Kantons: Kantonsrat von 1980 bis 1984,divorcé(e),Soldat,2.0,,,,,PSS,Parti socialiste suisse,2388.0
298,false,,,,Lausanne,VD,Vaud,Avenches (VD),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1941-07-22,,2007-12-02,Yves,m,325,Guisan,Législatif communal: dès janvier 1987; Législatif cantonal: janvier 1993 - mars 1995,marié(e),,4.0,,,,,,,2389.0
299,false,,,,Berne,BE,Berne,Aarwangen (BE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1943-05-30,,2007-12-02,Paul,m,326,Günter,Legislative des Kantons Bern: Grossrat 1973 bis 1979,marié(e),Premier-lieutenant,,,,,,,,2076.0
300,false,,,,Frauenfeld,TG,Thurgovie,Uetendorf (BE),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1946-12-03,,1999-12-05,Wilfried Ernest,m,327,Gusset,"Gemeinderat Frauenfeld von 1991 bis 1995, Kantonsrat von 1988 bis 1998",marié(e),,1.0,,,,,,,2390.0
301,false,,,,Bâle,BS,Bâle-Ville,"Bâle (BS),Hölstein (BL)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1945-02-04,,2007-12-02,Remo,m,328,Gysin,Einwohnerrat Allschwil (BL) vom 1. Januar 1977 bis 25. September 1979; Grosser Rat (BS) von 1980 bis 1984; Regierungsrat (BS) von 1984 bis Mai 1992; Regierungspräsident 1989,marié(e),,,,,,,,,2391.0
302,false,,,,Degersheim,SG,St-Gall,Degersheim (SG),CN,Conseil national,1995-12-04,1995-12-04,1996-12-31,1995-12-04,1951-03-26,,1996-12-31,Kathrin,f,329,Hilber,Kantonale Legislative von 1986 bis 1996,célibataire,,,,,,,,,2392.0
303,false,Publikationen über Medienthemen,,,Niedergösgen,BE,Berne,Eggersriet (SG),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1946-06-10,,2011-12-04,Norbert,m,330,Hochreutener,,marié(e),,2.0,,,,,PDC,Parti démocrate-chrétien suisse,2393.0
304,false,,,,Kreuzlingen,ZH,Zurich,"Zurich (ZH),Bichelsee (TG)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1944-05-15,,2007-12-02,Vreni,f,331,Hubmann,Gemeinderat der Stadt Zürich von 1982 bis 1995,célibataire,,,,,,,,,2394.0
305,false,Präs. der Verhandlungsdelegation Laufental von 1988 bis 1994,"Bezirksrat Laufental von 1985 bis 1994, Präs. des Bez. Rates von 1986 bis 1994",,Zwingen,BL,Bâle-Campagne,Zwingen (BL),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1940-06-18,2014-10-06,2003-11-30,Rudolf,m,332,Imhof,"Gemeinderat von 1972 bis 1976, Präsident von 1976 bis 1980",marié(e),,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2395.0
306,false,,"Präsident des Mieterinnen- und Mieterverbands des Kantons Zug, Mitglied des Vorstandes des Schweiz. Mieterinnen- und Mieterverbands (Deutschschweiz)",,Zoug,ZG,Zoug,"Zoug (ZG),Steinhausen (ZG)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1949-04-03,,1999-12-05,Armin,m,333,Jans,"Grosser Gemeinderat der Stadt Zug  von 1978 bis 1986, Zuger Kantonsrat von 1986 bis 1995",marié(e),,2.0,,,,,PSS,Parti socialiste suisse,2396.0
307,false,,,,Fribourg,FR,Fribourg,St-Silvestre (FR),CN,Conseil national,2003-10-19,2003-12-01,2007-03-04,2003-12-01,1951-05-07,,2007-03-04,Erwin,m,334,Jutzet,Legislative des Kantons: 1981 bis 1995 (Präs.),marié(e),,4.0,,,,,PSS,Parti socialiste suisse,2397.0
308,false,,,,Deitingen,SO,Soleure,Deitingen (SO),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1956-09-16,,2003-11-30,Peter,m,335,Kofmel,"Gemeinderat Deitingen von 1981 bis 1987, Kantonsrat SO von 1985 bis 1995",marié(e),,2.0,,,,,,,2398.0
309,false,,Vizepräsident SVP Kanton Luzern: von 2001 bis 2004; Präsident SVP Kanton Luzern im 2005; Vizepräsident SVP Kanton Luzern 2006 bis März 2009; Präsident SVP Kanton Luzern seit April 2009,,Grosswangen,LU,Lucerne,Grosswangen (LU),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1945-06-01,,2011-12-04,Josef,m,336,Kunz,,marié(e),Sergent,4.0,,,,,UDC,Union Démocratique du Centre,2399.0
310,false,,,,Bonfol,JU,Jura,"Bonfol (JU),Porrentruy (JU),La Scheulte (BE)",CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1942-08-02,,2003-11-30,François,m,337,Lachat,"Grand conseil Bernois, 1970 - 1976, Assemblée constituante du Jura, (Président) 1976 -1979, Ministre de 1979 à 1994 (Département de la Coopération, des Finances et de la Police), Président au gouvernement jurasien 1979, 1984, 1988 et 1993, Membre de la présidence du PDC/CH, 1982 - 1992, Vice-précident du PDC/CH 1997 -",,,,,,,,,,2400.0
311,false,,Président de plusieurs associations et organisations régionales à but d'intérêt public au para-public,,Belfaux,FR,Fribourg,Chevrilles (FR),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1944-02-28,,2003-11-30,Hubert,m,338,Lauper,"Conseiller communal et syndic du Belfaux de 1966 à 1976, Préfet de la Sarine de 1976 à 1996",marié(e),Sergent,2.0,,,,,,,2401.0
312,false,,,,Loèche-Les-Bains,VS,Valais,Loèche-Les-Bains (VS),CN,Conseil national,1995-12-04,1995-12-04,1999-01-19,1995-12-04,1946-10-23,,1999-01-19,Otto G.,m,339,Loretan,"Gemeinderat von 1977 bis 1980, Geminde- und Burgerpräsident seit 1981, Grossrat seit 1993",marié(e),,2.0,,,,,PDC,Parti démocrate-chrétien suisse,2402.0
313,false,,,,Marbach,LU,Lucerne,Marbach (LU),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1947-01-14,,1999-12-05,Josef,m,340,Lötscher,"Gemeindeamman seit 1975, Grossrat seit 1991",marié(e),Sergent,2.0,,,,,PDC,Parti démocrate-chrétien suisse,2403.0
314,true,"Membre d'honneur du Comité de l'Association ASPASIE, Genève; Co-présidente de l'intergroupe parlementaire Politique des addictions, prévention et protection de la jeunesse; Co-présidente de l'intergroupe parlementaire santé globale",,,Genève,GE,Genève,Veyrier (GE),CE,Conseil des Etats,2015-11-08,2015-11-30,,2015-11-30,1956-12-16,,,Liliane,f,341,Maury Pasquier,Législatif communal de Veyrier: depuis juin 1983 jusqu'à janvier 1992 (Présidente: 1989/1990); Législatif cantonal (Grand Conseil): depuis décembre 1993 jusqu'à janvier 1996; Législatif fédéral (Conseil national) depuis décembre 1995 jusqu'à novembre 2007 (Présidente : 2001/2002),marié(e),,4.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2405.0
315,false,,Kirchenpflege von 1978 bis 1990,,Henau,ZH,Zurich,Henau (SG),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1938-04-01,,2003-11-30,Erich,m,342,Müller,,marié(e),Capitaine,2.0,,,,,,,2406.0
316,false,,,,Coire,ZH,Zurich,"Churwalden (GR),Coire (GR),Schmerikon (SG)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1951-03-29,,2007-12-02,Vreni,f,343,Müller-Hemmi,Legislative der Gemeinde Adliswil von 1982 bis 1992; Legislative des Kantons Zürich von 1987 bis 1995,marié(e),,2.0,,,,,,,2407.0
317,false,,,,Reust,BE,Berne,Ringgenberg (BE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1941-07-10,,2007-12-02,Fritz Abraham,m,344,Oehrli,Gemeinderat von 1977 bis 1984; Grossrat des Kantons Bern von 1982 bis 1995,marié(e),,4.0,,,,,,,2408.0
318,false,,Vicepresidenza PLRS: dal 1992 al 2000; Presidenza PLR Ticino: dal 1988 al 2000; Presidente PLRS: da marzo 2005 ad aprile 2012; Presidente gruppo parlamentre PLR: dal 2002 al 2005,,Lugano,TI,Tessin,Aranno (TI),CN,Conseil national,2011-10-23,2011-12-05,2014-03-06,2011-12-05,1951-01-26,,2014-03-06,Fulvio,m,345,Pelli,Legislativo comunale di Lugano: dal 1980 al 1990; Legislativo cantonale: dal 1983 al 1995,marié(e),Sergent,3.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2409.0
319,false,,,,Davos,BS,Bâle-Ville,Ossingen (ZH),CN,Conseil national,2003-10-19,2003-12-01,2006-12-08,2003-12-01,1941-03-22,,2006-12-08,Johannes,m,346,Randegger,,marié(e),Lieutenant-colonel,4.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2410.0
320,false,,Membre de groupe d'experts et de réflexion,,Balerna,TI,Tessin,Balerna (TI),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1944-11-14,,1999-12-05,Remigio,m,347,Ratti,,marié(e),,2.0,,,,,PDC,Parti démocrate-chrétien suisse,2411.0
